Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Student Affairs,The student handbook is severely outdated and contains policies that are no longer enforced.,19,2.66,4,1,M,India
Activities and Travelling,The university does not facilitate student participation in national or regional competitions.,27,2.31,1,1,F,Egypt
Activities and Travelling,Student society elections are poorly regulated and prone to conflicts without oversight.,20,1.86,1,1,F,Malaysia
Student Affairs,Students are not consulted before major changes to campus policies that directly affect them.,28,1.68,4,1,M,Pakistan
Academic Support and Resources,There are never enough computers available in the lab during peak hours.,25,2.39,1,1,M,Jordan
Career opportunities,Students from non-business disciplines receive very little career guidance from the center.,24,1.78,3,1,M,Malaysia
Online learning,There is no technical support available during online exams when problems occur.,19,0.37,4,1,M,Pakistan
International student experiences,"International students receive almost no guidance about local laws, customs, and norms.",27,2.37,3,1,M,India
Health and Well-being Support,There is almost no awareness about available mental health resources promoted across campus.,27,1.85,3,1,M,Malaysia
Online learning,The e-learning platform does not support subtitles or closed captions for recorded videos.,16,3.71,5,1,F,Pakistan
Career opportunities,Alumni networking events are very poorly organized and not well advertised in advance.,24,1.26,5,1,F,Malaysia
Athletics and sports,The sports facilities are badly outdated and long overdue for renovation.,23,3.62,5,1,M,Bangladesh
Athletics and sports,Student sports competitions are poorly organized with unclear rules and inconsistent scheduling.,20,0.73,1,1,M,Saudi Arabia
Career opportunities,Career workshops are held at times that directly clash with most students' class schedules.,17,2.37,5,1,F,Pakistan
International student experiences,The process for applying for a student visa extension through the university is confusing.,20,1.94,3,1,M,Nigeria
Health and Well-being Support,Health education sessions are scheduled at times when most students are in lectures.,24,3.95,3,1,F,Saudi Arabia
Online learning,There is no dedicated IT helpdesk specifically for online learning technical problems.,16,2.75,1,1,M,Indonesia
Food and Cantines,The queue at the canteen during peak lunch hours can exceed thirty minutes.,17,0.41,5,1,M,Malaysia
Housing and Transportation,There is no 24-hour security presence in student dormitory buildings for safety.,25,3.1,1,1,F,Turkey
Housing and Transportation,There is no accessible transportation service provided for students with mobility impairments.,17,0.93,5,1,M,Egypt
Academic Support and Resources,My academic advisor gave me incorrect information about my course requirements.,24,2.11,1,1,M,Jordan
Financial Support,There is a very long waiting period before any financial counseling appointment is available.,18,0.66,3,1,F,Bangladesh
Housing and Transportation,Dormitory fire alarms go off frequently due to maintenance issues and disrupt sleep.,28,0.47,5,1,F,Malaysia
Career opportunities,Students are not taught salary negotiation skills or professional contract reading basics.,24,3.08,1,1,F,Malaysia
Activities and Travelling,The student union does not organize nearly enough social events throughout the semester.,21,0.5,3,1,F,Indonesia
Food and Cantines,There is no nutritional information displayed anywhere for canteen food items.,28,1.76,3,1,M,Saudi Arabia
Online learning,Students with disabilities are not provided adequate accessibility tools for online classes.,16,3.95,3,1,M,Jordan
Activities and Travelling,Student travel reimbursements for academic field trips take far too long to be processed.,27,0.93,2,1,F,Indonesia
Housing and Transportation,There is no secure bicycle parking available near any of the academic buildings on campus.,20,1.99,3,1,F,Malaysia
Food and Cantines,The canteen food quality has dropped significantly this semester with no explanation.,28,1.82,3,1,F,Jordan
Financial Support,I was denied financial support despite clearly meeting all the stated eligibility requirements.,21,2.32,3,1,F,Nigeria
Financial Support,The cost of required course materials is not covered by the student bursary at all.,21,1.98,2,1,F,Pakistan
Athletics and sports,There are no racket sport facilities like squash or badminton available on campus at all.,19,1.59,1,1,F,Turkey
Food and Cantines,"The campus canteen does not accept any cashless payment methods, which is very inconvenient.",17,1.52,5,1,F,India
Online learning,There is no dedicated IT helpdesk specifically for online learning technical problems.,18,1.24,1,1,M,Nigeria
Housing and Transportation,Campus housing is extremely expensive compared to what is available privately nearby.,22,3.38,3,1,F,Malaysia
International student experiences,The university does not proactively check on the welfare of international students during breaks.,24,0.54,4,1,M,Indonesia
Food and Cantines,The canteen does not cater to students with specific cultural or religious dietary requirements.,25,0.45,2,1,F,Turkey
Online learning,Students cannot access their online course materials after the semester ends for revision.,25,1.05,2,1,F,Malaysia
International student experiences,I received conflicting information from different departments about my visa requirements.,25,3.02,3,1,M,India
Athletics and sports,The university does not provide transportation to off-campus sporting competitions.,25,3.37,3,1,F,Jordan
Health and Well-being Support,There is no anonymous channel available for students to report mental health concerns.,25,1.3,2,1,M,Malaysia
Online learning,I cannot view my course grades on the student portal due to ongoing system errors.,20,2.68,4,1,F,India
International student experiences,I was not informed about local banking requirements before I arrived on campus.,28,0.97,5,1,M,India
International student experiences,International student community events are held far too infrequently throughout the year.,17,0.36,5,1,M,Nigeria
Career opportunities,Career development workshops repeat the same basic content and never offer advanced topics.,27,1.3,2,1,F,Jordan
International student experiences,Waiting times at the international student services office are consistently excessive.,16,2.4,3,1,M,Bangladesh
International student experiences,I struggle to find halal or culturally appropriate food options anywhere on campus.,21,2.81,2,1,F,Turkey
Financial Support,The financial aid website contains outdated and sometimes completely incorrect information.,22,0.41,5,1,M,Saudi Arabia
Housing and Transportation,Affordable off-campus housing near the university is virtually impossible to find.,17,3.32,3,1,M,Nigeria
Career opportunities,There is no centralized database of alumni willing to offer career advice to current students.,16,3.13,3,1,M,Egypt
Career opportunities,Career fairs are held in spaces far too small to accommodate all interested students.,20,2.81,3,1,M,Turkey
Health and Well-being Support,Counseling sessions are far too short to provide meaningful ongoing therapeutic support.,26,2.27,5,1,M,Malaysia
Career opportunities,The internship credit recognition system is overly complicated and poorly explained.,16,3.8,2,1,F,Saudi Arabia
Activities and Travelling,Photography and arts clubs lack the most basic equipment and creative resources needed.,24,0.44,1,1,M,Saudi Arabia
Food and Cantines,Food prices at the campus canteen are unreasonably high for students on a tight budget.,21,3.52,2,1,F,Nigeria
Financial Support,Students are not proactively informed about grants and financial resources that are available.,16,2.65,4,1,F,Nigeria
Athletics and sports,The university does not offer any physical education credit for students who compete in sports.,19,0.7,5,1,M,Saudi Arabia
Financial Support,The student finance office is only open during hours that conflict with most lecture times.,17,3.8,5,1,F,Nigeria
International student experiences,"International students receive almost no guidance about local laws, customs, and norms.",18,2.02,4,1,M,Turkey
Student Affairs,The university does not publish any data on how student complaints are resolved.,27,3.53,4,1,F,Egypt
Athletics and sports,There is no wellness or mental health support specifically available for student athletes.,27,0.8,2,1,M,India
Health and Well-being Support,Students are not told about available mental health services during first-year orientation.,23,1.34,5,1,M,Jordan
Activities and Travelling,The student union does not organize nearly enough social events throughout the semester.,28,3.89,4,1,F,Turkey
Online learning,Lecturers are not adequately trained to deliver engaging online classes effectively.,25,3.28,3,1,F,Jordan
Career opportunities,The internship credit recognition system is overly complicated and poorly explained.,21,1.76,2,1,F,Indonesia
Student Affairs,Student representatives on the university board have no real or meaningful decision-making power.,27,3.79,2,1,M,Malaysia
Career opportunities,The university does not organize site visits to companies for students to explore workplaces.,25,3.43,1,1,F,Saudi Arabia
Student Affairs,The university does not provide any safe mechanism for reporting corruption or misconduct.,23,2.11,3,1,M,Turkey
Financial Support,The cost of required course materials is not covered by the student bursary at all.,22,1.7,4,1,M,Egypt
Food and Cantines,Portion sizes at the canteen have noticeably shrunk while prices continue to increase.,18,0.97,5,1,M,Saudi Arabia
Student Affairs,Disciplinary procedures at this university are inconsistent and lack clear written guidelines.,18,1.03,1,1,M,Egypt
Activities and Travelling,The process for booking university vehicles for approved club trips is overly bureaucratic.,23,1.6,1,1,M,Pakistan
International student experiences,Important documents needed for my visa extension were delayed by university administration.,21,1.26,5,1,F,Malaysia
Food and Cantines,There is no designated space for students who bring their own food from home.,20,0.33,1,1,F,India
Health and Well-being Support,Mental health support services on campus are severely and visibly underfunded.,21,2.07,2,1,M,Turkey
Financial Support,Financial aid office staff give inconsistent and sometimes contradictory information.,25,3.2,4,1,M,India
Career opportunities,There are very few internship opportunities available for students studying my field.,19,1.36,4,1,F,Indonesia
Activities and Travelling,The student activities calendar is not easy to find or access on the university website.,20,1.65,1,1,F,India
Academic Support and Resources,The research databases the university provides are outdated and missing key journals.,26,0.61,5,1,F,Indonesia
Online learning,The shift to online learning was done without adequate preparation or student support.,17,0.33,3,1,F,India
Activities and Travelling,Club meeting room bookings are constantly double-booked or unavailable when needed.,24,3.41,4,1,F,Egypt
Student Affairs,Student union elections are very poorly organized and inadequately advertised to the student body.,25,1.31,3,1,F,Bangladesh
Food and Cantines,Cafeteria staff regularly get student orders wrong during busy peak periods.,22,3.49,1,1,F,Egypt
Health and Well-being Support,The campus is completely inaccessible for students with certain physical health conditions.,23,2.99,3,1,M,Egypt
Student Affairs,The university does not take bullying or intimidation between students at all seriously.,23,0.93,5,1,F,Malaysia
Health and Well-being Support,Students are not told about available mental health services during first-year orientation.,25,2.09,5,1,M,Pakistan
Career opportunities,The career center offers no targeted support for international students seeking local jobs.,23,1.08,2,1,F,Egypt
Food and Cantines,Meal plan options are far too expensive and do not offer students good value.,24,0.85,4,1,M,Nigeria
Academic Support and Resources,Grading rubrics for assignments are vague and applied inconsistently across lecturers.,25,3.32,5,1,F,Turkey
Academic Support and Resources,I cannot access my course materials because the student portal keeps crashing.,24,3.12,5,1,M,India
Health and Well-being Support,I could not get a counseling appointment for over three weeks during an acute mental health crisis.,22,3.77,4,1,M,Jordan
Health and Well-being Support,The university has no clear policy for supporting students returning after medical leave.,26,0.85,3,1,M,India
Housing and Transportation,The dormitory guest visitation policy is overly restrictive and inadequately communicated.,27,2.28,1,1,F,Indonesia
Financial Support,My accommodation deposit was deducted without any written explanation provided.,21,0.62,1,1,M,Malaysia
Online learning,Students receive no training on how to use the online tools before classes begin.,21,3.29,3,1,M,India
Health and Well-being Support,Health and wellness workshops are promoted so poorly that almost no students attend.,26,1.77,5,1,M,Pakistan
Activities and Travelling,Student unions lack the autonomy to make meaningful decisions that affect student life.,28,0.82,3,1,M,Bangladesh
Student Affairs,The student code of conduct is not communicated clearly during first-year orientation.,17,1.55,3,1,M,Egypt
Financial Support,I have been waiting over two months for a refund that was promised to me.,26,3.97,1,1,M,Jordan
Health and Well-being Support,The counseling service does not offer after-hours or any form of emergency mental health support.,23,3.29,1,1,F,Turkey
Student Affairs,"There is no safe space, support group, or dedicated resources available for LGBTQ+ students.",22,0.63,2,1,M,Turkey
Student Affairs,The student council does not represent the interests of minority student groups effectively.,18,2.03,3,1,F,Bangladesh
Financial Support,The university banking partner charges excessive fees that disproportionately affect students.,16,3.43,4,1,M,India
Health and Well-being Support,Health and wellness workshops are promoted so poorly that almost no students attend.,21,0.99,2,1,M,Saudi Arabia
Financial Support,My accommodation deposit was deducted without any written explanation provided.,24,0.97,5,1,M,Saudi Arabia
Health and Well-being Support,The counseling service does not offer after-hours or any form of emergency mental health support.,17,3.8,4,1,M,Turkey
Online learning,There is no online platform for students to collaborate on projects outside of class.,22,1.6,4,1,M,Saudi Arabia
Activities and Travelling,Student activity event permit approvals take far too long from university administration.,18,3.85,4,1,M,Turkey
Housing and Transportation,Campus housing is extremely expensive compared to what is available privately nearby.,26,0.81,1,1,F,Nigeria
Career opportunities,There are no resources available specifically for students looking for part-time employment.,22,2.38,2,1,F,Saudi Arabia
International student experiences,International students are regularly excluded from local student social events on campus.,25,3.21,5,1,M,Malaysia
Activities and Travelling,The university does not celebrate international awareness days or host cultural festivals.,28,3.43,2,1,F,Egypt
International student experiences,There are no prayer rooms or quiet reflection spaces available for religious international students.,21,3.71,4,1,F,Egypt
Student Affairs,Student body representatives are not given adequate resources to carry out their responsibilities.,25,0.96,2,1,F,Pakistan
Food and Cantines,Drinking water stations near the cafeteria are often broken or left empty for days.,20,1.0,1,1,F,Indonesia
Health and Well-being Support,Health and wellness workshops are promoted so poorly that almost no students attend.,23,3.66,4,1,M,Turkey
Food and Cantines,I found a foreign object in my food at the main university cafeteria.,24,2.3,4,1,M,Bangladesh
Student Affairs,I was not properly informed of my rights as a student when a complaint was filed against me.,21,3.12,1,1,F,Nigeria
Housing and Transportation,Dormitory fire alarms go off frequently due to maintenance issues and disrupt sleep.,24,3.24,3,1,M,Saudi Arabia
Housing and Transportation,Maintenance requests for dormitory repairs are consistently ignored or indefinitely delayed.,28,1.41,3,1,F,Jordan
Student Affairs,Student representatives on the university board have no real or meaningful decision-making power.,18,2.43,2,1,M,Saudi Arabia
Career opportunities,Students are not taught salary negotiation skills or professional contract reading basics.,23,2.15,1,1,F,Pakistan
Food and Cantines,There are no late-night food kiosks or vending options near student dormitories.,24,2.23,2,1,F,Pakistan
Activities and Travelling,Student unions lack the autonomy to make meaningful decisions that affect student life.,21,1.68,1,1,F,Malaysia
Athletics and sports,There are not enough qualified sports coaches available to support student-led teams.,21,1.39,1,1,M,Saudi Arabia
Online learning,The video quality of recorded lectures is so poor that slides are often unreadable.,27,3.81,4,1,M,Malaysia
Student Affairs,Student affairs staff are consistently dismissive and unhelpful when students come forward.,18,3.75,1,1,M,Saudi Arabia
Housing and Transportation,The university does not provide temporary housing for students during semester breaks.,23,2.05,2,1,F,Indonesia
Health and Well-being Support,Meditation and relaxation spaces on campus are completely insufficient for student demand.,20,0.71,3,1,F,Pakistan
International student experiences,The university website lacks a comprehensive FAQ section targeted at international students.,22,3.42,1,1,M,Egypt
Online learning,Students cannot access their online course materials after the semester ends for revision.,28,1.96,2,1,M,Nigeria
Food and Cantines,The queue at the canteen during peak lunch hours can exceed thirty minutes.,28,0.73,1,1,M,Nigeria
Housing and Transportation,Maintenance requests for dormitory repairs are consistently ignored or indefinitely delayed.,27,2.92,2,1,M,Nigeria
Athletics and sports,There are no female-only locker room facilities available at the main sports complex.,18,1.31,1,1,F,India
Housing and Transportation,Campus transportation routes do not adequately cover all parts of the university campus.,23,0.41,2,1,M,India
Activities and Travelling,Many student clubs struggle to attract members because of poor advertising on campus.,24,3.39,2,1,M,Indonesia
Health and Well-being Support,The campus is completely inaccessible for students with certain physical health conditions.,16,3.89,3,1,F,Nigeria
Career opportunities,Graduate employability statistics promoted by the university are misleading and inflated.,27,1.15,2,1,M,Nigeria
Food and Cantines,Campus food vendors are allowed to operate without visible hygiene certification.,21,1.45,3,1,M,Egypt
Activities and Travelling,Club budgets are cut mid-semester without any notice or justification given to students.,16,0.87,1,1,F,Jordan
Career opportunities,Students are not taught salary negotiation skills or professional contract reading basics.,18,1.86,2,1,F,Saudi Arabia
Student Affairs,The student handbook is severely outdated and contains policies that are no longer enforced.,20,1.44,2,1,M,Nigeria
Career opportunities,Career counselors have limited awareness of job markets outside the local country.,20,0.66,5,1,F,Pakistan
Food and Cantines,There are no late-night food kiosks or vending options near student dormitories.,23,0.69,4,1,F,Bangladesh
Food and Cantines,The cafeteria Wi-Fi is too slow for students trying to pay using mobile banking apps.,20,2.9,3,1,F,Pakistan
Student Affairs,The student code of conduct is not communicated clearly during first-year orientation.,16,2.81,3,1,M,Bangladesh
Career opportunities,There is no dedicated support for students applying to competitive postgraduate programs.,27,3.15,5,1,M,Saudi Arabia
Activities and Travelling,The process for booking university vehicles for approved club trips is overly bureaucratic.,27,1.16,2,1,M,Malaysia
Student Affairs,The student council does not represent the interests of minority student groups effectively.,21,1.53,2,1,M,Egypt
Online learning,Students with disabilities are not provided adequate accessibility tools for online classes.,17,3.65,3,1,M,Egypt
International student experiences,The campus does not celebrate or acknowledge the cultural diversity of its student body.,17,2.46,5,1,F,Malaysia
Student Affairs,"There is no safe space, support group, or dedicated resources available for LGBTQ+ students.",25,0.42,3,1,M,India
Financial Support,"Student loan disbursements are always delayed, causing serious financial hardship.",16,2.09,3,1,F,Indonesia
Online learning,The online plagiarism checker generates too many false positives for submitted work.,20,2.69,2,1,F,Jordan
Financial Support,The university banking partner charges excessive fees that disproportionately affect students.,16,2.78,5,1,M,Nigeria
Financial Support,I cannot access my financial aid statement because the online portal is always down.,22,3.35,2,1,F,Pakistan
Activities and Travelling,Club meeting room bookings are constantly double-booked or unavailable when needed.,24,2.16,2,1,M,Indonesia
Financial Support,Late payment penalties are applied even when the delay is caused by the university system.,27,1.05,5,1,F,Egypt
Career opportunities,Career counselors have limited awareness of job markets outside the local country.,25,2.66,3,1,M,Nigeria
Student Affairs,Disciplinary hearings are conducted with no transparency and without adequate student representation.,16,0.91,2,1,F,Bangladesh
Housing and Transportation,Affordable off-campus housing near the university is virtually impossible to find.,22,0.39,4,1,M,India
Health and Well-being Support,The university health center does not offer specialist referrals for complex medical conditions.,28,0.49,2,1,M,Turkey
Athletics and sports,Basketball courts are frequently used by non-students with no enforcement of access policies.,25,3.56,1,1,F,Egypt
Activities and Travelling,Club budgets are cut mid-semester without any notice or justification given to students.,25,3.36,5,1,F,Jordan
Food and Cantines,There is only one cafeteria on campus and it simply cannot serve all students efficiently.,23,2.16,1,1,F,Indonesia
Academic Support and Resources,"The exam timetable was released with less than two weeks notice, causing a lot of stress.",19,3.41,5,1,M,Nigeria
Food and Cantines,Vending machines on campus are almost always out of stock and rarely restocked.,18,2.16,5,1,F,Indonesia
Online learning,Virtual classrooms are completely inaccessible to students using older or basic devices.,21,1.27,1,1,M,Pakistan
Academic Support and Resources,There are no resources to help international students adapt to local academic writing styles.,19,1.4,1,1,M,Pakistan
Athletics and sports,There is no dedicated training space for martial arts or combat sport disciplines.,20,3.51,4,1,F,Jordan
Housing and Transportation,University parking facilities are completely insufficient for the number of students with cars.,26,0.39,5,1,F,Turkey
International student experiences,The international student office is severely understaffed and extremely slow to respond.,27,1.43,5,1,F,Egypt
Career opportunities,Job application workshops focus only on traditional industries and ignore new sectors.,25,2.7,5,1,M,India
Academic Support and Resources,There is no early intervention support for students who are falling behind academically.,22,2.76,4,1,M,Bangladesh
International student experiences,The university does not help international students with off-campus accommodation searches.,19,2.48,4,1,F,Jordan
Health and Well-being Support,The university has no clear policy for supporting students returning after medical leave.,21,1.88,1,1,F,Egypt
Career opportunities,There is no centralized database of alumni willing to offer career advice to current students.,18,3.94,5,1,F,Jordan
Financial Support,International students cannot access local government financial support and need more help.,23,3.52,4,1,F,Indonesia
International student experiences,The international student office is severely understaffed and extremely slow to respond.,26,1.25,4,1,M,Turkey
International student experiences,The campus does not celebrate or acknowledge the cultural diversity of its student body.,19,0.83,5,1,F,Pakistan
Athletics and sports,Student athletes receive inadequate academic support to help balance training and studies.,24,1.69,1,1,F,Turkey
International student experiences,The cost of converting currency to pay tuition fees is not acknowledged by the university.,25,2.99,4,1,M,Saudi Arabia
Health and Well-being Support,The distance between the health clinic and most faculty buildings is too far for quick access.,26,2.21,1,1,F,Bangladesh
Athletics and sports,The gym booking system is extremely confusing and frequently creates double bookings.,26,2.88,5,1,F,Saudi Arabia
Career opportunities,Career development support is not available during semester breaks when students have time.,21,3.46,3,1,F,Malaysia
Housing and Transportation,Maintenance requests for dormitory repairs are consistently ignored or indefinitely delayed.,27,2.53,1,1,M,Nigeria
International student experiences,The campus does not celebrate or acknowledge the cultural diversity of its student body.,19,0.42,1,1,F,Jordan
Student Affairs,Disciplinary procedures at this university are inconsistent and lack clear written guidelines.,22,0.39,2,1,M,Malaysia
Financial Support,The university does not offer any work-study programs for students who need income.,28,2.67,4,1,F,Jordan
Financial Support,The student finance office is only open during hours that conflict with most lecture times.,22,2.16,1,1,M,Turkey
Athletics and sports,There is no dedicated training space for martial arts or combat sport disciplines.,21,1.85,3,1,M,India
Health and Well-being Support,There are simply not enough counselors available to meet the student mental health demand.,25,1.11,1,1,F,Turkey
Financial Support,"Financial aid disbursements are made in one lump sum, making budgeting for the year difficult.",16,2.37,3,1,M,Jordan
Activities and Travelling,Student travel reimbursements for academic field trips take far too long to be processed.,16,3.64,5,1,M,Indonesia
Health and Well-being Support,The campus wellness center is too expensive for students who are already on tight budgets.,26,3.62,2,1,M,Egypt
Housing and Transportation,The dormitory rooms are far too small and not suitable for comfortable long-term living.,21,1.21,3,1,M,Turkey
Housing and Transportation,Dormitory common areas are very poorly maintained and frequently left in a dirty state.,26,1.13,2,1,F,Bangladesh
Career opportunities,LinkedIn and professional networking guidance is not offered to undergraduate students.,26,1.76,5,1,M,Turkey
Food and Cantines,The canteen menu barely changes week to week and becomes very repetitive quickly.,23,2.34,4,1,M,Bangladesh
Financial Support,Students from low-income families are not prioritized adequately in financial aid decisions.,20,0.47,1,1,M,Pakistan
Student Affairs,The student handbook is severely outdated and contains policies that are no longer enforced.,18,1.14,2,1,M,Bangladesh
Activities and Travelling,Many student clubs on campus are completely inactive and never deliver promised activities.,16,2.7,4,1,M,India
Online learning,Lecturers are not adequately trained to deliver engaging online classes effectively.,26,3.98,3,1,F,Pakistan
Online learning,The e-learning platform contains far too many broken links within core course modules.,17,1.19,5,1,M,Turkey
Food and Cantines,There is no nutritional information displayed anywhere for canteen food items.,17,1.76,3,1,F,Nigeria
Online learning,Students cannot access their online course materials after the semester ends for revision.,26,3.54,2,1,M,Jordan
Student Affairs,There is no structured process for students to report unsafe conditions on campus.,26,1.63,1,1,M,Jordan
Student Affairs,Student body representatives are not given adequate resources to carry out their responsibilities.,24,1.08,5,1,M,Malaysia
Activities and Travelling,The activities fair at the start of year is very poorly organized and hard to navigate.,20,3.57,1,1,M,Egypt
International student experiences,"Campus maps and signage are only available in English, which is unhelpful for new arrivals.",24,3.43,4,1,F,Malaysia
Activities and Travelling,There are no intercultural exchange events organized specifically for international students.,27,0.63,4,1,M,India
Food and Cantines,Vending machines on campus are almost always out of stock and rarely restocked.,16,2.47,5,1,F,Indonesia
Activities and Travelling,Activities organized by the student union are repetitive and lack genuine variety or creativity.,23,3.24,4,1,M,Saudi Arabia
International student experiences,Important documents needed for my visa extension were delayed by university administration.,17,3.0,5,1,M,Jordan
Activities and Travelling,Many student clubs on campus are completely inactive and never deliver promised activities.,21,3.86,4,1,F,India
Online learning,The online library access is overly restricted and many resources require additional fees.,21,2.49,4,1,M,Turkey
Online learning,Online assignment deadlines are not properly synchronized with the university calendar.,18,1.32,2,1,F,Egypt
Health and Well-being Support,The campus health clinic does not stock even the most basic over-the-counter medications.,26,2.53,2,1,M,Jordan
Housing and Transportation,The university shuttle service is almost always late and completely unreliable.,17,2.81,5,1,M,India
Activities and Travelling,Activities organized by the student union are repetitive and lack genuine variety or creativity.,20,0.58,3,1,F,India
Food and Cantines,Cafeteria staff regularly get student orders wrong during busy peak periods.,27,2.99,4,1,M,Saudi Arabia
Food and Cantines,There is no feedback mechanism for students to report food quality issues at the canteen.,24,1.64,3,1,F,Malaysia
Health and Well-being Support,Mental health support groups are not available in any language other than English on campus.,16,0.68,3,1,M,Turkey
Career opportunities,The career center website is outdated and many of the resource links are broken.,24,0.87,3,1,F,Turkey
Academic Support and Resources,I cannot access my course materials because the student portal keeps crashing.,28,3.76,1,1,F,Bangladesh
Online learning,Online course content is rarely updated and still contains clearly outdated information.,16,2.33,2,1,F,Pakistan
Student Affairs,The university does not publish any data on how student complaints are resolved.,25,0.86,2,1,F,Malaysia
Housing and Transportation,The university shuttle service is almost always late and completely unreliable.,22,1.88,4,1,F,Pakistan
Activities and Travelling,The activities fair at the start of year is very poorly organized and hard to navigate.,16,1.67,3,1,M,India
Health and Well-being Support,There is no dedicated bereavement or grief support available anywhere for students.,22,2.72,4,1,M,Malaysia
Career opportunities,Job application workshops focus only on traditional industries and ignore new sectors.,19,1.22,3,1,F,Malaysia
Academic Support and Resources,My lecturer frequently cancels classes without rescheduling or providing alternatives.,28,3.3,4,1,M,Malaysia
Online learning,Online lab simulations are completely inadequate as replacements for hands-on practicals.,23,1.03,2,1,F,Turkey
Financial Support,Students from low-income families are not prioritized adequately in financial aid decisions.,24,3.31,4,1,M,Indonesia
Activities and Travelling,The study abroad program has a very limited number of partner universities to choose from.,24,2.21,5,1,F,Saudi Arabia
International student experiences,International student community events are held far too infrequently throughout the year.,27,3.48,3,1,F,Turkey
Career opportunities,The process for getting an internship approved for academic credit is unnecessarily complex.,20,1.14,2,1,F,Jordan
Student Affairs,University policies on sexual harassment are not clearly communicated to all students and staff.,27,2.96,2,1,M,Turkey
Student Affairs,There is no formal process for students to provide anonymous feedback on teaching quality.,20,2.85,5,1,F,Turkey
Career opportunities,LinkedIn and professional networking guidance is not offered to undergraduate students.,23,3.73,4,1,M,Indonesia
Online learning,Online assignment deadlines are not properly synchronized with the university calendar.,21,3.34,5,1,M,Indonesia
Food and Cantines,Cafeteria staff regularly get student orders wrong during busy peak periods.,28,3.26,5,1,F,Nigeria
Student Affairs,There is no independent student ombudsman to handle disputes that cannot be resolved internally.,18,1.94,1,1,F,Egypt
Financial Support,The university does not communicate tuition fee increases to students with enough notice.,18,1.03,2,1,F,Bangladesh
Activities and Travelling,There are no intercultural exchange events organized specifically for international students.,19,3.69,4,1,F,Bangladesh
Financial Support,The university does not offer any interest-free emergency loans for students in need.,26,3.69,3,1,F,Bangladesh
Housing and Transportation,"The shuttle bus schedule does not align with evening class end times, stranding students.",17,0.62,1,1,M,Jordan
International student experiences,There is no celebration of international food or culture in the university dining options.,18,3.26,1,1,F,Indonesia
Athletics and sports,There is no wellness or mental health support specifically available for student athletes.,21,0.64,1,1,M,Bangladesh
Financial Support,Late payment penalties are applied even when the delay is caused by the university system.,17,2.85,2,1,F,Jordan
International student experiences,Online university services for international students are not accessible from all countries.,17,0.97,5,1,M,Jordan
Online learning,The online feedback portal does not function correctly on most common web browsers.,27,1.84,1,1,M,Saudi Arabia
Online learning,The online library access is overly restricted and many resources require additional fees.,19,2.73,3,1,M,Nigeria
Health and Well-being Support,There is no anonymous channel available for students to report mental health concerns.,27,2.64,4,1,M,India
Health and Well-being Support,Health insurance for students does not cover any mental health treatment or therapy.,21,3.68,2,1,M,India
International student experiences,There is no airport pickup service or arrival guidance for newly arriving international students.,24,3.18,4,1,F,Turkey
Online learning,Online lab simulations are completely inadequate as replacements for hands-on practicals.,27,1.92,2,1,M,Nigeria
Athletics and sports,Basketball courts are frequently used by non-students with no enforcement of access policies.,20,3.07,4,1,F,India
Financial Support,There is no dedicated support officer for students experiencing sudden financial hardship.,19,1.11,2,1,F,Malaysia
Athletics and sports,Athletic achievements of student athletes are rarely acknowledged or celebrated publicly.,25,2.8,5,1,F,Saudi Arabia
Student Affairs,The university does not publish any data on how student complaints are resolved.,24,2.4,4,1,F,India
Student Affairs,The student affairs office is very slow and unresponsive in handling complaints and grievances.,17,0.98,1,1,M,Pakistan
Food and Cantines,The student meal subsidy program is poorly advertised and very few students know about it.,21,2.76,3,1,M,Saudi Arabia
Food and Cantines,"The canteen is not wheelchair accessible, which discriminates against disabled students.",17,1.35,2,1,F,Saudi Arabia
Food and Cantines,Cafeteria staff regularly get student orders wrong during busy peak periods.,28,2.42,2,1,F,Bangladesh
Athletics and sports,There is no physiotherapy or sports injury treatment service available on campus.,20,2.26,1,1,M,Malaysia
Food and Cantines,The campus food delivery service has very limited options and excessive delivery fees.,22,2.65,4,1,M,Saudi Arabia
Housing and Transportation,There is no secure bicycle parking available near any of the academic buildings on campus.,25,3.47,5,1,F,Nigeria
Activities and Travelling,Information about international exchange programs is not communicated clearly to students.,20,3.12,4,1,M,Indonesia
Financial Support,Financial support documents take too long to be verified by the finance office.,20,3.35,5,1,M,Malaysia
Athletics and sports,There are no female-only locker room facilities available at the main sports complex.,26,3.84,2,1,F,Jordan
Career opportunities,There are no career resources available in languages other than English for foreign students.,22,1.73,1,1,M,Nigeria
Academic Support and Resources,The academic support office staff are dismissive when students come in with real concerns.,18,2.05,1,1,M,Saudi Arabia
Athletics and sports,The swimming pool is gender-segregated at inconvenient times that disrupt training schedules.,17,1.72,4,1,M,Pakistan
Academic Support and Resources,I was not informed that my scholarship required a minimum GPA until after I lost it.,27,0.37,5,1,F,Saudi Arabia
Health and Well-being Support,There is almost no awareness about available mental health resources promoted across campus.,21,3.06,1,1,F,Nigeria
International student experiences,I struggle to find halal or culturally appropriate food options anywhere on campus.,20,1.29,1,1,F,Bangladesh
Food and Cantines,Portion sizes at the canteen have noticeably shrunk while prices continue to increase.,20,3.97,3,1,M,Jordan
International student experiences,There is no translation assistance available for important administrative documents.,17,1.45,3,1,F,Egypt
